MinTemp,MaxTemp,Rainfall,WindSpeed,Humidity,Pressure,RainTomorrow
9.2,17.4,0,20,50,1019.4,0
4.8,19,0,11,49,1024.8,0
5.7,21.8,0,11,51,1025,0
8,23.3,0,11,47,1020.8,0
9.5,25.8,0,17,49,1016.9,0
14.8,19,0.4,15,77,1016.8,1
8.2,22.2,2.4,9,51,1018.7,0
10.9,22.2,0,11,47,1018.5,0
8.8,23.5,0,20,35,1015.6,1
10.2,22.3,1.6,17,46,1015.4,0
8.8,23.6,0,7,48,1016.4,0
10.3,25.6,0,24,44,1012.6,1
16,19.5,3.4,19,96,1008.4,1
13.8,18.7,50.8,22,67,1012,1
10.2,18.9,1.2,19,52,1013.8,0
7.1,20.3,0,24,51,1014.7,0
10.7,18,0,26,49,1018.2,0
10.1,18.8,0,15,48,1019,0
11.1,21,0,13,37,1019.6,0
7.5,22.9,0,6,42,1018.6,0
9.3,24.5,0,19,46,1013.8,1
14.7,24.7,2.2,20,64,1014.7,0
11.6,27.7,0,11,47,1021.4,0
15.5,29,0,17,45,1015,0
15.2,30.5,0.6,13,47,1010,0
17.5,31.3,0,26,41,1008.7,0
21.1,26.9,0,24,78,1011,1
19.2,22.6,52.6,15,73,1013.2,1
15.9,23.1,2.4,19,32,1011.7,0
11.4,20.8,0,19,42,1013.8,0
8.8,23.3,0,17,34,1014.5,0
9.1,24.8,0,22,36,1013.5,0
12.1,25.5,0,11,39,1019.8,0
12,27.3,0,9,39,1022.1,0
12.7,29.7,0,9,29,1019.1,0
14.7,29.9,0,7,36,1019.5,0
14.8,29.4,0,17,34,1020.5,0
18.1,30.1,0,11,31,1018.8,0
18.9,27.6,0,15,57,1017,1
17.9,24.2,4,9,68,1015.5,1
14.8,27.6,19.2,6,66,1008.5,1
17.8,21.4,18.8,17,89,1007.9,1
13.6,22.6,14.8,22,51,1012.7,1
14.4,23.3,1.6,13,81,1014.3,1
16.7,23.9,12,9,73,1013.3,0
16.1,26.6,0.6,11,90,1013.3,1
15.7,27.3,18.4,15,75,1011.3,1
17.3,29.9,1.2,17,48,1009.3,0
16.6,31.6,0,13,31,1008.2,0
18.9,30.4,0,19,38,1008.9,0
21.3,29.8,0,26,44,1008.8,1
20.3,29.7,3.2,35,55,1005,1
18,26.7,25.6,20,50,1007.2,0
16.7,22.5,0,26,38,1008.7,0
11.2,24.3,0,24,35,1004.5,0
15,22.2,0,24,33,1006.3,0
10.5,26.2,0,11,32,1012.5,0
13.7,28.8,0,7,36,1010.4,0
16.1,31.1,0,11,28,1003.6,0
15.1,25.6,0.4,26,21,1003.8,0
10.3,25.9,0,26,31,1002.1,0
14,20.8,1,35,52,1002.8,1
10.4,18,3,13,55,994.3,1
8.6,20.5,6.2,22,50,1004.3,1
9.9,21.2,1.6,19,48,1011.5,0
9.4,25.9,0,11,37,1015.7,0
12.3,29.2,0,20,24,1017.4,0
13.9,30.8,0,9,33,1018.2,0
19.3,29.1,0,24,72,1009.9,0
17.5,30,1,30,35,1000.5,0
11.3,22.2,0,31,38,1007.1,0
9.1,26.7,0,11,35,1014.2,0
13.5,31,0,13,28,1012.8,0
14.8,34,0,24,25,1013.3,0
15.7,38.1,0,9,22,1010.7,0
23.2,35.8,0,9,29,1009.2,0
20.1,31.1,0.6,15,27,1009.5,0
13.6,29.4,0,11,28,1009.3,0
13.9,29.2,0,11,38,1007.8,0
16,28.9,0,9,31,1004.3,0
16.5,31.6,0,13,34,1007.7,0
16.1,30.7,0,6,42,1010.1,0
17.8,32,0,11,40,1009.1,0
20.1,33,0,22,41,1010.6,1
20.1,32,35,11,40,1010,1
21.6,26.4,1.4,15,87,1009.4,1
21.5,28.9,5,11,84,1006.2,1
22.1,30.6,14.2,28,59,1006.5,1
24,25.5,2.4,22,90,1006,1
19.9,31.4,13.8,11,34,1007.4,0
18.5,33.7,0,13,46,1005.1,0
19.8,26.9,0,24,36,1003.3,0
12.9,27.2,0,9,43,1005.9,0
12.9,29.3,0,9,36,1007.8,0
16.1,31.9,0,13,38,1009.4,0
17.8,32.5,0,6,40,1009.9,0
19.8,34.6,0,13,37,1010.3,0
20.7,31.4,0,7,41,1006.1,0
19.8,30.6,0,15,29,1001.5,0
14.9,32,0,15,30,1006.6,0
21.1,34.4,0,20,40,1009.6,0
14.3,31.6,0,19,30,1013.7,0
12.6,32.3,0,9,20,1015.9,0
14.5,32,0,9,32,1017.2,0
16.7,35.4,0,17,31,1015.6,0
19.9,38.2,0,17,25,1011.4,0
20.5,39.8,0,28,16,1005.2,0
21.9,33.7,0,20,49,1011.1,1
21.9,36,3.4,7,50,1011.6,1
22.5,28.2,2.6,9,99,1011.1,1
20.4,23,99.2,4,95,1007.3,1
14.7,21.5,51,22,45,1019.6,0
10.8,25.5,0,7,40,1019.5,0
13.4,27.3,0,11,50,1016.6,0
15,29.4,0,9,43,1019.8,0
17,29.7,0,17,55,1016.1,1
19.8,24.8,39.8,9,94,1011.5,1
18.7,28.5,28.2,19,57,1012.9,0
15.1,28.6,0,7,50,1016.5,0
14.5,29.2,0,9,45,1019.9,0
16.4,28,0,9,40,1018.6,0
18.9,22,0.2,13,85,1016.1,1
18.9,29.2,5.8,4,55,1010.8,0
19.3,30.7,0,15,51,1010.3,1
21.7,29,12.2,20,67,1004.5,1
16.7,25.7,12.8,26,50,1009.7,0
10.1,22.5,0,20,40,1015.2,0
12.3,25.2,0,9,43,1020.5,0
12.6,28,0.2,11,43,1020,0
13.9,29.2,0,13,43,1015.5,0
16.5,29.8,0,7,36,1011.5,0
15.6,30.9,0,7,36,1008.6,0
19.6,24.8,0.2,7,87,1009,1
17.9,30,11.8,11,55,1003.7,0
16,22.8,0,30,40,1009.1,0
8.8,23.4,0,11,41,1012.8,0
8.4,22.3,0,22,45,1011.6,0
8.6,22.1,0,20,42,1013.6,0
11.5,25,0,13,30,1019.4,0
9.6,25.3,0,9,38,1022.8,0
10.6,26.6,0,9,42,1019.2,0
11.4,28.7,0,17,34,1013.2,0
16.8,27,0,15,57,1013,1
18.7,20.8,13.4,13,95,1011.9,1
16.8,27,10.2,13,54,1013.7,0
17.2,28.2,0.6,19,56,1017.1,0
19.6,29.3,0.6,13,61,1017.2,1
18.2,26.9,19.8,7,61,1019.2,0
16.3,28.4,0.2,11,56,1017,0
17.1,28.2,0.4,19,37,1015.5,0
12.1,25.9,0.2,7,51,1016,0
12.8,26.3,0,11,47,1012.4,0
13.3,27.4,0,15,43,1010.6,0
13.9,28.1,0,9,46,1008.4,0
18.2,25.9,0,15,59,1002.5,0
18.6,26.8,0,13,58,1000.3,0
16.3,20.1,0,22,63,1005.3,1
13.9,22,8,19,64,1003.8,0
13.3,22.1,0,17,49,1012.6,0
9.6,24.2,0,4,43,1019.7,0
9.8,23,0,7,47,1023.6,0
10.2,24.7,0,11,45,1023.8,0
11.5,25.7,0,11,52,1020.2,0
12.3,25.8,0,6,55,1015.6,0
7.2,22.1,0.2,7,47,1021.5,0
8.7,20.4,0,9,66,1016.3,0
12.3,22.3,0,7,57,1014.3,0
9,21.9,0,0,46,1014.5,0
6.7,19,0.6,19,47,1018,0
4.4,18.1,0.2,6,42,1022.3,0
2.8,16.8,0,7,53,1021.5,0
3.4,15.9,0,9,57,1016,0
2.1,16.8,0,17,39,1013.5,0
3.8,16.1,0,24,43,1016.8,0
1.1,15.2,0,17,43,1015.3,1
3,11,3.6,26,55,1009,0
0.2,10.1,0.4,4,89,1013.8,1
3.8,14.1,5,20,74,1012.3,1
3.8,14.3,1.8,19,46,1021.8,0
-0.7,13.7,0,9,57,1029.9,0
0.8,11.2,0,7,74,1030.5,0
0.5,15.8,0,4,54,1028.1,0
2.3,17.9,0,7,48,1029.2,0
2.7,16,0,6,55,1028.8,0
4.5,18.6,0,7,48,1024.9,0
3.3,20.5,0,9,50,1020.7,0
5.8,22,0,20,53,1009.3,1
10.2,15,17.4,20,85,1000.5,1
8.9,15.6,3.6,7,65,1008.2,0
3.1,14.7,0,17,47,1016.1,0
1.3,14.9,0,20,52,1018.6,0
1.9,13.8,0,11,65,1020.6,0
2.6,13.9,0,11,72,1023.5,0
2.5,14.8,0,0,63,1023.4,0
3.6,15.9,0,11,51,1023.2,0
2.8,19.4,0,9,48,1022,0
3.1,19.8,0,11,53,1025.1,0
2.9,17.6,0,9,58,1023.4,0
4.3,18.3,0,11,57,1016.4,1
8.5,14.8,8.8,11,72,1015.6,0
2.2,12,0,15,75,1014.7,1
4.9,12.8,2,15,50,1018,0
-0.5,9.8,0,13,79,1014.3,1
1.5,10.2,2.6,22,63,1017.3,0
2.9,14.6,0,17,51,1016.2,0
-1.1,14,0,13,46,1021.7,0
-1.4,13.9,0,17,50,1026.6,0
1,16.1,0.2,17,49,1026,0
-0.3,15.9,0,11,41,1024.5,0
1.7,16.7,0,19,45,1023.7,0
0.5,16.9,0,7,48,1024.7,0
1,16.1,0,6,52,1018.4,0
3,12.6,1,15,68,1010.1,0
5.7,12.5,0.2,11,85,1014.5,0
3.3,11.8,0,7,92,1015.2,1
7.6,14.6,3.6,19,67,1010.8,1
6.6,11.6,10.6,28,58,1003.9,0
5.9,11.1,0.6,19,69,1013.6,1
6.2,14.2,3.4,17,70,1020.9,0
2.9,13.1,0,7,87,1027.8,0
5.5,15.5,0.4,6,65,1028.1,0
3.2,15.7,0,13,55,1025.1,0
0.9,16.4,0,0,47,1028.7,0
-0.2,15.2,0,7,52,1032.6,0
0.9,16.6,0,6,50,1035.1,0
0.3,15.2,0,9,53,1034.2,0
0.3,14.1,0,4,59,1028.7,0
0.2,15.2,0,9,63,1020.9,0
2.9,14.8,0,7,80,1014.3,1
6.3,14.8,15.4,35,54,1009.1,1
6.9,11.2,3.8,28,73,1008.8,1
7,10.8,1.2,19,87,1007.7,1
6.8,11.2,4.4,24,54,1018.3,0
-0.5,8.3,0,15,64,1024.7,1
4.3,9.2,4.2,19,87,1021.1,0
6.4,11,0,28,68,1012.6,1
4.7,11.8,6.6,19,64,1022.7,0
5.7,10.5,0,19,64,1023.4,0
7.1,9.8,0,17,88,1020.1,1
-0.3,12.6,4,2,65,1029.7,0
-1.6,12.1,0,7,46,1033.3,0
0.2,14.1,0,9,56,1026.3,0
5.3,11.1,0,9,95,1021.2,1
8.4,11,8.8,7,85,1018.3,1
0.4,14.5,1.8,0,66,1017.8,0
0.3,16.7,0.2,19,54,1020.2,0
3.5,17.2,0,11,46,1020,0
6.9,15.6,0,15,45,1021.4,0
0.1,14.6,0,11,45,1021.6,0
1.6,9.3,0.2,11,81,1018.2,1
5.5,13.2,16.2,11,80,1015.8,1
4.1,14.1,2.2,11,63,1022,0
0.5,14.5,0,7,49,1028.8,0
0.2,13.1,0,6,59,1027.6,0
-1.4,14.7,0,9,52,1024.7,0
0.6,16.1,0.2,13,54,1020,0
4.9,14.7,1,15,76,1019.8,0
3.4,19,0,11,55,1018.5,0
6.5,20.6,0,13,44,1018,0
3.9,21.5,0.2,15,43,1019.9,0
7.1,22.9,0,24,37,1021.4,0
5.6,20.7,0,24,42,1018.1,1
9.9,12.9,14.6,6,92,1014.8,1
5.3,11.1,4.2,7,84,1013.2,1
7.1,12.3,8.2,13,76,1009.5,1
3.1,10.1,1.2,13,76,1008.4,1
6.3,10.9,3.6,13,83,1006.9,1
3.4,16.8,2.8,22,50,1012.3,0
1.6,16.3,0,15,43,1019.5,0
0.7,13.4,0,7,65,1023.1,0
4.3,17.3,0,4,50,1024,1
3.9,13.8,1.2,7,73,1021.7,0
9,19.4,0.2,13,45,1016.2,1
7.1,12.6,5.6,28,91,1005.7,1
7.4,10.8,30.8,15,91,1010.2,0
6.9,19.3,0.8,19,49,1020.7,0
3.2,17.3,0,9,32,1030.4,0
2.1,18,0,11,46,1034.6,0
1.8,17.7,0,7,47,1036,0
2.5,16.9,0,9,56,1032.6,0
2.4,17.5,0,6,56,1026.7,0
2.5,20.7,0,19,48,1020.6,0
1.9,16.6,0,13,36,1023.2,0
0.8,16.8,0,17,42,1019.9,0
0.4,16.2,0,7,44,1018.7,0
1.4,15.9,0,19,59,1018.2,0
0.6,15.7,0,7,47,1022.1,0
0.4,15.8,0,19,56,1023.2,0
2.6,18.3,0,4,42,1023,0
2.8,20.4,0,7,31,1025.3,0
2.6,19.6,0,20,44,1023.6,0
6.5,16.8,0,11,68,1021.8,1
4.8,21.4,3.2,22,52,1020.2,1
10.8,18.8,5,33,71,1014.1,0
-0.1,14.4,1,17,44,1020.2,0
0.4,15.9,0,11,38,1018.6,0
2.7,14,0,30,47,1010.6,0
1.7,17.2,0,15,33,1020.4,0
4.4,20.8,0,7,50,1013.9,0
3.7,21.7,0,20,52,1011.8,0
5.5,23.9,0,11,36,1015.2,0
5.3,26.7,0,22,36,1007,0
10.1,13.6,1,22,70,1011.2,1
1.7,18.2,3.6,17,53,1020.3,0
4.4,22.1,0,13,36,1017.4,0
10,18.4,0,22,39,1018.1,0
1.9,18.3,0,11,39,1016.3,0
8.6,19.8,1,9,36,1020.5,0
3.1,19.6,0,9,37,1019.7,0
7,21.3,0,20,44,1014.4,0
11.5,19.2,0.6,19,93,1004.9,1
10.7,12.3,28.4,20,89,996.2,1
7.5,15.5,8.2,20,59,1003.7,1
8.2,13.5,3.8,11,80,1007.1,1
4.2,17.6,5.8,17,47,1018.1,0
2.9,18.3,0.8,9,40,1022.1,0
4.1,19.3,0,4,47,1021.9,0
5.6,17.8,0,13,59,1016.4,0
10.2,16,0,4,80,1012.6,1
11.1,21.4,4.2,7,53,1010.1,0
8.7,21.8,0,24,50,1009.5,0
10.7,18.6,0,28,57,1007.4,1
2.6,20.3,0,11,31,1016.8,0
5.3,23.2,0,7,47,1017.9,0
10,24.3,0,13,54,1012.3,0
10.3,25.5,0,19,53,1007.5,0
9.1,18.7,0,33,34,1020.5,0
4.3,20.3,0,7,29,1030.9,0
5.2,23.7,0,7,35,1029.7,0
5.7,25.7,0,11,42,1026.1,0
8.3,28,0,13,34,1021.7,0
11.3,24.7,0,11,47,1022.7,0
13.3,25.9,0,11,48,1020.8,0
11.7,30.9,0,11,27,1015.4,0
18,28.4,0,13,49,1006.3,1
11.9,20.6,12.2,20,60,1012.5,0
11.7,23.3,0,9,46,1018.3,0
8.8,23.8,0,15,43,1017.9,0
12.4,25.9,0,19,56,1011.5,1
16.7,25,1.2,20,63,1009.9,0
9.9,20.1,0,28,54,1015.6,0
6.4,23.1,0,13,41,1019.6,0
9.3,24.8,0,15,39,1015.2,0
11.4,22.2,0,28,51,1011.1,0
9.3,22.3,0,20,29,1012.4,0
8.1,26.6,0,11,36,1015.5,0
9.8,29.6,0,17,36,1012.5,0
13.8,32.9,0,15,44,1006.4,1
15.8,28.5,5.4,17,47,1011,0
16.7,30.1,0,13,43,1009.6,0
15.7,31.2,0,24,51,1008.8,1
13.9,22.8,34.8,22,38,1015.5,0
9.6,25.3,0,13,30,1020.3,0
12.5,27,0,19,32,1016,0
13,28.3,0,6,32,1011.7,0
16.1,28.3,0,30,31,1008.3,0
11.9,29.3,0,19,29,1014.5,0
16,22,0,7,78,1016.6,0
12.8,27.5,0.2,11,52,1015.4,0
15.1,31.9,0,11,36,1013,0
19.9,29.6,0,19,62,1008.4,0
17.4,22.8,0,24,44,1013.6,0
8.1,23.5,0,19,36,1014.3,1
11.9,22.7,2.6,7,39,1009.8,0
10,24.4,0,17,30,1017.3,0
12,31.5,0,11,29,1013.3,0
18.4,35.9,0,22,22,1007.1,1
19.2,21.6,16.6,15,87,1013,1
7.2,22.9,2.8,11,32,1019.7,0
10.6,23.6,0,6,38,1018.7,0
10.2,27.1,0,7,34,1014.8,0
9.7,22.9,0,15,35,1014.8,0
9.6,22.5,0,20,35,1017,0
8.5,25,0,9,36,1014.4,0
12.6,26.6,0,13,38,1010.4,0
15,29,0,6,37,1009.5,0
13.6,29.1,0,13,32,1009.3,0
17.8,25.1,0,9,58,1005.8,1
15.8,28.3,12.2,19,55,1000.7,0
10.9,26.7,0,11,43,1004.4,0
12.6,24.6,0,13,36,1008.1,0
11,25,0,13,36,1013.4,0
11.7,27.7,0,9,35,1014.3,0
14.2,28.9,0,11,43,1015.6,0
14,30.7,0,11,35,1015.4,0
19.3,25.6,0,28,50,1010.4,1
18.7,27.8,3.6,19,47,1005.3,0
13.4,29.9,0,7,37,1011.3,0
18.6,28.5,0,13,47,1013.1,0
16.4,29.6,0.6,9,42,1012.3,0
15.2,31.3,0,6,33,1010.9,0
16,33.1,0,13,34,1009.6,1
17.4,26.6,5.2,9,93,1007.9,1
17,29.4,9,24,48,1002.6,0
15,29,0,6,45,1008,0
15.2,29.4,0,13,40,1010.2,0
13.8,29.7,0,11,28,1012.5,0
15,30.4,0,11,33,1015.9,0
15.8,31.8,0,24,36,1015.9,0
15.7,34.9,0,7,27,1013.2,0
17.8,36,0,15,30,1012.9,0
19.7,38.9,0,15,21,1011.8,0
20.5,32.5,0,9,41,1011.7,0
13.3,30.6,0.4,17,23,1011.6,0
12.6,29.2,0,13,21,1012.3,0
11.7,33.4,0,9,19,1007.5,1
19.1,26.1,5.6,13,85,1002.1,1
12.7,24.6,3.8,28,33,1009.4,0
10.8,24.8,0,30,30,1008.7,0
12,19.5,0.4,39,34,1008.6,1
6.2,25,1.2,9,34,1015.6,0
9.9,28.3,0,19,31,1013.3,0
13.3,29.4,0,15,26,1012.6,0
15.1,31,0,9,37,1014.5,0
16.5,31.6,0,20,30,1017.1,0
18.9,33.4,0,11,30,1016.6,0
16.1,30.7,0,15,55,1014.7,0
17.8,36.1,0.4,11,26,1012.8,0
20.1,36.2,0,19,23,1010.2,0
18.5,35.3,0,11,28,1010.7,0
20.9,33,0,11,29,1017.6,0
14,32.1,0,7,23,1016.5,0
16.3,32.8,0,7,30,1012.9,0
17.8,35.5,0,11,18,1009.2,0
17.5,36.4,0,7,24,1010,0
19.9,35.4,0,9,29,1011.3,0
19.9,34.5,0,6,29,1008.7,0
20,36,0,19,28,1002.4,1
20.8,29.1,26.8,28,69,995.4,1
15.1,27.9,9,19,33,1008.2,0
14.9,28.5,0,11,38,1010.3,0
15.2,29.4,0,7,32,1006.8,0
17,29.8,0,20,39,1003.3,0
15.5,32.5,0,15,32,1002,0
16,33.5,0,24,29,995.7,1
11.1,25.6,1.4,15,29,1004.6,0
10.9,28.1,0,11,29,1006.5,0
12,28.9,0,15,25,1009.3,0
14.8,24.6,0,11,57,1010,1
13.8,27.4,3.6,30,43,1008.1,0
11.5,27.8,0,11,42,1009.2,1
12,29.4,3.2,7,36,1012.2,0
13.5,29.7,0,11,30,1014.5,0
14.7,31.4,0,11,34,1016.4,0
15,31.9,0,6,31,1015.6,0
16.9,28.3,0.4,13,63,1017.2,0
17.6,31.3,0,17,49,1012.2,0
15.9,31.2,0,6,40,1013.9,0
19.6,28,0,15,54,1013.3,0
16.1,21.4,0,13,86,1013.3,1
13.5,28.9,1.4,7,36,1010.6,0
14.5,30.5,0,7,37,1012.7,0
13.7,32.4,0,17,29,1017.6,0
14.2,34.5,0,11,27,1019.3,0
15.2,36.1,0,11,15,1017.4,1
17.6,25.5,1.4,7,100,1014.9,1
18.5,28,10.6,11,67,1013.2,1
18.8,26.6,38.4,2,64,1010.3,0
19.5,24.8,0.6,11,69,1011.1,1
17.1,20.9,104.2,20,88,1001.9,1
17,25.8,36.6,24,46,1011.3,0
18.8,19.6,0,15,92,1011.1,1
16.7,24.8,66,20,65,1010.4,0
11.8,25.1,0,22,44,1014.8,0
12.4,26.2,0,9,50,1017.3,0
15.8,23.2,0,30,42,1020.2,0
15.1,24.1,0,13,43,1010.2,0
12.1,27.1,0.4,24,46,1009.6,0
10.8,25.9,0,13,39,1013.9,0
10,25.8,0,11,41,1015.9,0
13.1,27.8,0,11,46,1016.9,0
13.7,29.9,0,19,45,1016.1,0
15.5,29.3,0,13,61,1014.8,1
17.2,30,9.6,24,44,1010.8,1
19.2,20.4,19.2,17,93,1012.3,1
12.6,24.4,17.4,11,50,1014.9,0
10.4,25.5,0,6,46,1020.9,0
11.6,26.3,0,9,41,1020.5,0
12.4,28.4,0,15,47,1013.1,0
16.5,27.7,0,28,61,1004.2,0
8.2,22.1,0,7,46,1006.1,0
11,18.3,0,31,47,1006.9,0
8.9,19.7,0.4,22,54,1015.4,0
6.2,21,0,13,46,1020.5,0
7.7,23,0,17,45,1020.6,0
10.6,22,0,6,57,1020.6,0
13.5,23.4,0,13,75,1018.1,1
9.4,25.4,1.4,7,43,1017.4,0
11,26.5,0,9,44,1016,0
10.2,27.6,0,17,40,1015.6,0
12.6,26.3,0,15,47,1015.1,0
11.1,25.9,0,9,42,1014.6,0
12.9,29.9,0,13,41,1012,0
13.1,28.1,0,4,52,1013.9,0
12.7,28.5,0,7,51,1016.4,0
14.5,28.6,0,17,51,1013.2,0
10.1,20.4,0,19,41,1018.8,0
5.4,19.1,0,22,45,1016,0
5,18.6,0,30,58,1018.2,0
1,17.5,0,9,37,1028.9,0
3,20.1,0,6,34,1031,0
4.3,21.7,0,13,35,1031.1,0
4.8,22.7,0,7,33,1028.1,0
6.7,19.8,0,9,63,1023.9,0
9.4,25.4,0,7,38,1022.3,0
8.2,26.2,0,11,36,1022.3,0
9.9,24.9,0,19,38,1022,0
13.7,26.2,0,15,48,1018.3,0
16.9,21.4,0.8,17,76,1015.8,1
14.6,22.7,34.2,2,62,1014.7,0
11.2,25.4,0,6,50,1012.1,1
14,23,1.4,20,57,1008.7,1
12.2,22.5,8.2,19,42,1008.6,0
10,14.2,0.8,15,79,1013.5,0
7.3,17,1,22,63,1013.6,0
5,17,0,11,63,1019.4,0
5.5,19.6,0,7,58,1021.2,0
5.4,19.6,0,17,56,1019.2,0
4.6,18.4,0,11,47,1020.7,0
4.4,19.9,0,11,50,1022.8,0
6.8,20.7,0,15,56,1021.3,0
7.6,16.3,0,22,89,1019.5,1
2,14.7,1.6,20,53,1020.8,0
3.5,15.7,0,19,56,1020.4,0
3.2,15.5,0,11,65,1017.1,0
4.1,13.3,0,13,71,1017.8,0
4,14.5,0,11,68,1017.5,0
5.5,20.3,0,13,49,1016,0
7.2,17,0,7,72,1019,0
7.5,21.4,0.4,7,56,1019.5,0
6.2,19.5,0,19,64,1016.7,0
1,14.7,0,19,53,1018.1,0
6.4,14.8,0,20,56,1016.2,0
-0.4,15.5,0,4,46,1024.3,0
0.4,17.5,0,6,52,1024.1,0
3.2,17,0,9,58,1023.7,0
2.3,16.7,0,7,51,1022.7,0
2.3,15.3,0,7,65,1023,0
2.6,17.8,0,7,59,1022.5,0
1.9,17.2,0,9,50,1024.1,0
0.9,15,0,0,59,1022.9,0
1.9,15.6,0,9,54,1021.7,0
4.2,19.9,0,20,38,1017.4,0
7.8,17,0,11,96,1015.2,1
5.5,9.4,29.4,22,86,1008.6,1
6.7,13.2,6,13,79,1015.3,0
5.7,15.4,0.4,13,63,1022.2,0
1.9,15.9,0.2,11,57,1027.1,0
1.7,17.4,0,9,56,1031.9,0
2.1,18.2,0,0,57,1032.5,0
1.1,16.1,0,4,63,1030.9,0
3.5,16.3,0,2,56,1025.9,0
2.2,14.6,0,0,60,1019.2,1
5.7,13.7,3.6,9,72,1012.6,0
4.8,14.5,0,19,86,1005.1,1
6.2,16,6,28,52,1008.5,0
-1,15.1,0,11,50,1020.8,0
0.1,14.3,0,4,52,1024,0
-0.8,13.9,0.2,4,54,1025.5,0
0,14.8,0,6,64,1025.2,0
0.2,15.6,0,6,50,1024.4,0
-0.3,15.9,0,7,52,1022.2,0
0.4,16.4,0.2,7,53,1020.4,0
0.2,15.2,0,7,60,1019.7,0
2.3,16.7,0,17,65,1013.8,0
7.3,15.6,0,9,59,1013.5,0
1.4,10.3,0,6,86,1015,0
4.4,11.6,0,13,89,1020.5,0
1.3,12.7,0,11,75,1023.5,1
5.6,14.2,2.8,15,53,1021,0
-1.3,11.7,0,13,64,1018.8,0
3,13.8,0.6,17,59,1007.8,1
7.5,9.7,5.2,15,90,1009,0
-1.7,10.6,0.8,17,68,1025.3,0
0.2,11.3,0.4,9,89,1029.9,1
3.1,13.3,1.4,20,81,1028.4,0
2.4,14.3,1,7,67,1028.6,0
1.8,13.7,0,7,67,1027.7,0
1.2,12.3,0,7,74,1019.4,1
5.5,15.5,3.8,19,68,1008.8,1
0.6,11.7,4.6,19,68,1011.6,1
3.7,9.6,3.8,9,91,1014.7,1
6.4,12.3,4.6,17,74,1020,0
0.3,12.6,0,15,67,1022.1,0
-0.2,13.9,0.2,6,47,1028.6,0
-1,14.2,0.2,7,48,1033.2,0
-2,12.9,0,2,53,1032.9,0
-2.5,13.3,0,7,58,1030.7,0
-1.6,13.7,0.2,7,59,1027.8,0
0.2,15.1,0,9,60,1024.2,1
5.2,11.9,2.4,22,97,1015.6,1
9,14,27.2,15,73,1017.8,0
3.8,12.6,0,11,90,1010.6,1
7.1,15.8,15.4,13,81,1008.5,1
9.8,14.5,14.2,19,72,1010.2,1
6.4,11.3,9.4,17,64,1021.6,1
7.2,12.4,2.8,15,89,1027.2,0
8.7,15.4,0.4,9,66,1022.8,0
7.7,15.3,0,19,69,1017.8,0
-0.8,12.7,0.6,17,58,1023.2,0
2.3,15.3,0,17,67,1027.3,0
1.4,15.3,0,7,53,1030.3,0
0,15.7,0.2,11,54,1030,0
-0.1,16.1,0,4,49,1028.3,0
0.4,13.6,0,7,66,1025.5,0
2.9,14.6,0,13,64,1016.8,1
7,14.8,2.4,15,55,1010.8,1
6.7,11.5,6.2,9,86,1012.3,1
4.1,13.2,4,15,71,1020.1,1
1.1,13.7,1.8,20,55,1024.6,0
-0.6,13.1,0,6,56,1026.3,0
-1.3,13.9,0,9,47,1025.5,0
-0.5,13.7,0.2,9,50,1022.5,0
-1.8,12.1,0,2,65,1020.3,0
2.5,14.9,0,13,53,1015.8,0
1.5,14.9,0,9,62,1015.9,1
3,16.6,2,19,59,1010.6,1
4.1,11.9,1.4,17,60,1020.7,0
2.6,13.4,0,19,49,1023.6,0
-0.5,16.3,0,15,54,1016.5,1
5.7,11.8,11.2,19,82,1017.7,0
-0.5,15.4,1,28,45,1022.9,0
-0.7,16.6,0,9,47,1024.9,0
0.6,16.5,0,9,46,1025.1,0
-0.1,15.4,0,11,61,1024.2,0
1.9,16,0,15,54,1016.9,1
2.1,13,1.2,11,67,1015,0
6.2,14.7,0.6,17,63,1010.3,1
6.4,11.7,13.4,31,69,1001.3,1
3,14.9,6.6,20,74,1012.5,0
0.6,13.3,0,15,62,1022,0
2.1,12.4,0,6,55,1020.4,0
2.1,16.4,0,19,45,1015.3,0
6.2,19.4,0,19,50,1005.7,0
8.2,13.6,1,2,96,1004.1,1
5.3,11.4,9.4,20,70,1012.9,1
6.1,10.7,2,13,63,1019.6,0
7,14.2,0.8,19,50,1020.5,0
-0.2,14.3,0,7,59,1023.2,0
1.2,15.3,0,11,55,1019.9,0
2.9,17.6,0,17,48,1007.7,0
6.2,12.8,0.6,26,53,1014.3,0
3.4,13.4,1,26,47,1018,0
-1.3,15,0.4,9,44,1023.1,0
0,16.2,0,19,45,1022.5,0
0.6,18.7,0,7,48,1021.5,0
4.3,21.2,0,13,36,1019.1,0
2.7,22.1,0,19,43,1000.8,0
7.7,17.2,0.2,22,57,1008.1,1
6.8,13.8,2.6,33,59,1008.8,1
7.5,15.2,3.4,24,63,1017.4,0
6.8,17.3,0,15,54,1023.6,0
3.5,19.1,0,7,53,1021.7,0
2.7,18.8,0,6,44,1022,0
2.6,20.9,0,13,37,1015.2,1
9.1,15.5,1.6,33,46,1011.9,0
0.8,13.7,0,20,61,1020.6,0
2.4,17.5,0,7,49,1022.9,0
3,17.6,0,17,56,1018.2,0
4.7,17.9,0,9,53,1017.3,0
5,16.5,0,13,68,1013.4,1
8.4,19.2,13.2,7,58,1015.1,0
10.4,22.1,0.4,26,50,1010.6,0
